Unnamed: 0,id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
43,2a0a6aabfe7b142216318234bbfdef94db20250fe952227bedc3b495331e0397,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,16.158904109589038,15 a 20,False,True,False,False,False,2005-11-03,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,0.0,0.0,True,,0,0,,,,False,PI,AZUL,ACIMA DE 1 ANO,22.0,MEDIA,,False,9542.0,463.54,CENTRO NORTE PIAUIENSE,MEDIO PARNAIBA PIAUIENSE,False,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",1112745.6,1112745.6,3.0,6.0,66.67,33.33,,,1.0,2.0,1.0,,1.0,,,1.0,,,6.0,,,6.0,38.43333333333333,0.0,0.0,3.0,9.0,43.71851851851852,89.2,8.133333333333333,59.88888888888889,89.2,38.43333333333333,6.0,6.0,6.0,0.0,0.0,0.0,0
217,85517fdca1f3ceac59da22aa13431d026d1c041dfc8331810ceb9adfa6edf73a,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,0.1643835616438356,<= 1,False,False,False,True,False,2018-08-29,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,,,0,0,,,,,RN,,,,ALTA,,False,,,LESTE POTIGUAR,NATAL,False,1.0,1.0,0.0,61.0,61.0,61.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
401,450cb1dc094e2c3f14ab591567a859dc8e0f952494922dda3ad85e84d2d5d1f2,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.764383561643836,1 a 5,False,False,False,True,False,2015-01-23,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,PI,VERDE,ACIMA DE 1 ANO,23.0,MEDIA,,False,,,SUDESTE PIAUIENSE,ALTO MEDIO CANINDE,False,1.0,1.0,0.0,43.0,43.0,43.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
190,55cc8b263a16b122e17deeb9865d2f5fc5a2e22ee68eb0428d2c1f19936f88a7,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.104109589041097,5 a 10,False,False,False,True,False,2011-09-22,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,PI,VERDE,ACIMA DE 1 ANO,26.0,MEDIA,,False,,1725.52,CENTRO NORTE PIAUIENSE,TERESINA,False,1.0,1.0,0.0,56.0,56.0,56.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
476,e463d32cd5f520f2cbc93b2e2f130c53866bdd5fe463b1431eec6424a917cfa4,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,19.167123287671235,15 a 20,False,False,False,False,False,1999-09-02,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,AM,AZUL,ACIMA DE 1 ANO,22.0,ALTA,BOA,False,,817.04,CENTRO AMAZONENSE,MANAUS,False,3.0,3.0,0.0,43.0,63.0,31.0,3.0,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,476.06666666666666,476.06666666666666,476.06666666666666,476.06666666666666,476.06666666666666,476.06666666666666,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20606.400390625,20606.400390625,20606.4,20606.4,20606.400390625,20606.400390625,20606.4,20606.4,61819.19921875,61819.19921875,61819.2,61819.2,61819.19921875,61819.19921875,61819.2,61819.2,,,,,0.0,0.0,0.0,0.0,0.0,1.0,61819.19921875,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",185457.6,185457.6,4.0,2.0,50.0,50.0,,,,,,,1.0,,1.0,,,,2.0,,,2.0,153.1,0.0,0.0,4.0,6.0,112.21111111111112,200.76666666666668,69.0,176.93333333333337,200.76666666666668,153.1,2.0,2.0,2.0,0.0,0.0,0.0,1
309,669e33e7b99452ad4e2376cde53c8c71223beac006f612708155c5944405b281,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,6.263013698630138,5 a 10,False,False,False,False,False,2012-07-25,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,RN,AZUL,ACIMA DE 1 ANO,22.0,ALTA,,False,,968.92,LESTE POTIGUAR,NATAL,True,2.0,2.0,0.0,53.5,55.0,52.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 1.500.000,01 A R$ 4.800.000,00","DE R$ 1.500.000,01 A R$ 4.800.000,00",1669118.4,1879118.4,5.0,9.0,22.22,77.78,,1.0,2.0,,2.0,1.0,1.0,2.0,,,,,9.0,,,9.0,22.13333333333333,0.0,0.0,5.0,14.0,46.01666666666666,73.93333333333334,19.266666666666666,53.1037037037037,73.93333333333334,22.13333333333333,9.0,9.0,9.0,0.0,0.0,0.0,1
259,bc0b2007a53043e16b5b9cfb2da89f8cb9a35203cc379dec2086121edb95a2cd,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,6.8,5 a 10,False,False,False,True,False,2012-01-11,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,RN,AMARELO,ACIMA DE 1 ANO,25.0,MEDIA,,False,,463.49,CENTRAL POTIGUAR,ANGICOS,True,1.0,1.0,0.0,58.0,58.0,58.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
105,ce152be28f415bfbf80d8ecdb200bd934b3090e64f2eb69aceaa132d1b78386d,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,4.673972602739727,1 a 5,False,False,False,False,False,2014-02-25,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,RO,VERDE,ACIMA DE 1 ANO,23.0,MEDIA,,False,,2061.73,,,False,2.0,2.0,0.0,34.0,34.0,34.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
53,fce916eda8352976fde45d790bdc0898e6df1649d84ec73d1a4a348ddd039f9b,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,16.273972602739725,15 a 20,False,False,False,False,False,2002-07-24,False,False,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,AM,AMARELO,ACIMA DE 1 ANO,23.0,MEDIA,,False,,636.26,CENTRO AMAZONENSE,MANAUS,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
389,b0b1598ce8a6b819dbc1b036493860bdad280f8327b113c9c8d3fa6484238a91,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,11.904109589041095,10 a 15,False,False,False,False,False,2006-12-05,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,PI,AZUL,ACIMA DE 1 ANO,22.0,MEDIA,BOA,False,,1361.34,SUDESTE PIAUIENSE,ALTO MEDIO CANINDE,False,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",370915.2,370915.2,0.0,2.0,50.0,50.0,,,,1.0,,1.0,,,,,,,2.0,,,2.0,54.66666666666666,0.0,0.0,0.0,2.0,66.83333333333333,79.0,54.66666666666666,66.83333333333333,79.0,54.66666666666666,2.0,2.0,2.0,0.0,0.0,0.0,0
1,32e5f4e10932153a7ba869cb0386e7e02d49d2461046b866411556d2af150702,False,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,6.586301369863015,5 a 10,False,False,False,False,False,2012-03-29,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,VERDE,ACIMA DE 1 ANO,22.0,MEDIA,,False,,1865.61,CENTRO MARANHENSE,MEDIO MEARIM,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",210000.0,1000915.2,6.0,2.0,,,,,,,,,,,,,,,,,,,58.66666666666666,0.0,0.0,6.0,6.0,22.427777777777774,47.63333333333333,3.966666666666667,,,,0.0,0.0,2.0,,-100.0,0.0,4
515,a910c2add4cb3ce618ca55334e2fe8187d7a85de394c8f3c7a7ef1c7baa300a1,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,AC,OUTROS,COMERCIO VAREJISTA,COMERCIO,1.895890410958904,1 a 5,False,False,False,False,False,2016-12-05,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,AC,VERDE,ACIMA DE 1 ANO,19.0,ALTA,,False,,1186.51,VALE DO ACRE,RIO BRANCO,False,1.0,1.0,0.0,36.0,36.0,36.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,57.46666666666667,57.46666666666667,57.46666666666667,57.46666666666667,57.46666666666667,57.46666666666667,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,210000.0,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",930000.0,930000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
359,1773b5722b5febda5fe0b9933dfb57e2f9c08c0b1d8a9eff06e6d196e8b89e2e,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,BENS DE CONSUMO,INDUSTRIA,2.164383561643836,1 a 5,False,False,False,True,False,2016-08-29,False,True,True,SIM,FABRICACAO DE PRODUTOS DIVERSOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,True,,0,0,,,,True,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,,,LESTE POTIGUAR,NATAL,True,1.0,1.0,0.0,35.0,35.0,35.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
49,0d2a807a3ca7367640f13e08d9faca46308b14dfaf68652756f5e14655d5ea8d,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,2.5835616438356164,1 a 5,False,False,False,True,False,2016-03-29,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,,,LESTE POTIGUAR,MACAIBA,False,1.0,1.0,0.0,24.0,24.0,24.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
419,ecc68f634f3ecb12d05c29bf3f733d26d9b5ff7dfc7bd0cbebebdf4186cd33ff,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,8.01095890410959,5 a 10,False,False,False,True,False,2010-10-26,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,MA,VERDE,ACIMA DE 1 ANO,24.0,MEDIA,,False,,4086.45,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,False,1.0,1.0,0.0,36.0,36.0,36.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
80,4c565b049273bf6e5021624c5f14508a80e1b4caf72481d3d15e8342bfe34b1f,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,8.597260273972603,5 a 10,False,False,False,False,False,2010-03-26,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,RN,AZUL,ACIMA DE 1 ANO,26.0,ALTA,,False,,880.71,LESTE POTIGUAR,NATAL,False,2.0,2.0,0.0,35.0,37.0,33.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
205,6c83dc28d330d0fbed1311810a1b20184c59aaae7512e6b179f480456d203a69,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,0.4027397260273973,<= 1,False,False,False,True,False,2018-06-03,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,,,0,0,,,,,RN,CINZA,SEM INFORMACAO,,MEDIA,,False,,,LESTE POTIGUAR,NATAL,False,1.0,1.0,0.0,42.0,42.0,42.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
34,d0f329d962ab584908e1f88d29a784f4efb87eba4349c2910645a1041e8d0380,True,EMPRESARIO INDIVIDUAL,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,0.6767123287671233,<= 1,False,False,False,True,False,2018-02-23,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,,,0,0,,,,,RO,CINZA,SEM INFORMACAO,,BAIXA,,False,,802.41,,,False,1.0,1.0,0.0,27.0,27.0,27.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
430,f909d5deb6e514601b9ea4e584cb11c80ef2af992788b360acd18ea767770756,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.353424657534248,5 a 10,False,False,False,True,False,2011-06-23,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,AM,AMARELO,ACIMA DE 1 ANO,22.0,MEDIA,,False,,,CENTRO AMAZONENSE,MANAUS,False,1.0,1.0,0.0,50.0,50.0,50.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
263,cc8c21399811a6e9f53362a23cb1e3c4d80659c713d417fddb8555e0d396760e,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,9.613698630136986,5 a 10,False,False,False,False,False,2009-03-20,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,,False,,285.63,OESTE MARANHENSE,GURUPI,False,1.0,1.0,0.0,37.0,37.0,37.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
427,10778c83ac2a8035d217a7c6ea87616f31adc7b876ebb872f9be975d7e878fe1,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,5.608219178082192,5 a 10,False,False,False,True,False,2013-03-21,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,RN,VERDE,ACIMA DE 1 ANO,24.0,ALTA,,False,,736.71,LESTE POTIGUAR,NATAL,False,1.0,1.0,0.0,46.0,46.0,46.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
454,37dab8b27a7e7002633db0b20f1cea979bbda141eee9591aaa60746f1802eb7a,True,EMPRESARIO INDIVIDUAL,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,4.715068493150685,1 a 5,False,False,False,True,False,2014-02-10,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,RO,AMARELO,ACIMA DE 1 ANO,22.0,BAIXA,,False,,1904.3,,,True,1.0,1.0,0.0,38.0,38.0,38.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
443,9d3aeff5ce88059717e863bf9a8d654e96b3629f7669bf213f0c2bc13e8ae53f,False,EMPRESARIO INDIVIDUAL,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,20.164383561643838,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,RO,VERDE,ACIMA DE 1 ANO,23.0,MEDIA,,False,,2150.61,,,False,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",210000.0,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
